category_a,category_b,correlation,abs_correlation
airdrops,hockey,0.08554431785043873,0.08554431785043873
nba-champion,serie-a,0.06141308374483255,0.06141308374483255
airdrops,nba,0.04701422692974824,0.04701422692974824
hockey,nba,0.046412243094512355,0.046412243094512355
nba,roland-garros,0.04156277108733704,0.04156277108733704
airdrops,epstein,-0.03129136334757425,0.03129136334757425
comex-gold-futures,la-liga,-0.022919811003137926,0.022919811003137926
league-of-legends,ligue-1,0.018144037321819097,0.018144037321819097
comex-gold-futures,league-of-legends,0.017217401616708487,0.017217401616708487
colombia-election,stanley-cup,0.015835180314917447,0.015835180314917447
airdrops,league-of-legends,-0.011715193522292052,0.011715193522292052
epstein,hockey,-0.010540748874123936,0.010540748874123936
la-liga,serie-a,0.010491477348880009,0.010491477348880009
comex-gold-futures,nba,-0.00863410747498885,0.00863410747498885
hockey,roland-garros,-0.00557860479169091,0.00557860479169091
la-liga,middle-east,0.00526408041694577,0.00526408041694577
league-of-legends,primaries,-0.004219282473610612,0.004219282473610612
roland-garros,tennis,0.0041068953877703655,0.0041068953877703655
epstein,stanley-cup,-0.0036254122794549125,0.0036254122794549125
hockey,league-of-legends,0.0027192864063905003,0.0027192864063905003
epstein,tennis,0.0024029774930013114,0.0024029774930013114
la-liga,nba,0.002048245129105454,0.002048245129105454
ligue-1,middle-east,-0.0013710642574672213,0.0013710642574672213
hockey,tennis,0.0010098239699144836,0.0010098239699144836
airdrops,tennis,-0.0008953580972151323,0.0008953580972151323
hockey,stanley-cup,-0.0006925746467309485,0.0006925746467309485
comex-gold-futures,middle-east,0.00022612431670858608,0.00022612431670858608
airdrops,ligue-1,-0.00017006043553124769,0.00017006043553124769
airdrops,middle-east,-0.00016381952151949604,0.00016381952151949604
ligue-1,new-mexico-primary,-0.0001598167943083723,0.0001598167943083723
ligue-1,stanley-cup,-0.0001580300833960906,0.0001580300833960906
middle-east,new-mexico-primary,-0.00015395180361963825,0.00015395180361963825
middle-east,stanley-cup,-0.00015223066180420364,0.00015223066180420364
ligue-1,tennis,-0.00015205751953875627,0.00015205751953875627
ligue-1,nba-champion,-0.00014708385133133708,0.00014708385133133708
middle-east,tennis,-0.00014647728036485747,0.00014647728036485747
airdrops,new-mexico-primary,-0.0001454449270579969,0.0001454449270579969
airdrops,stanley-cup,-0.00014381888994822165,0.00014381888994822165
middle-east,nba-champion,-0.00014168613689052973,0.00014168613689052973
la-liga,ligue-1,-0.00014095244664579496,0.00014095244664579496
new-mexico-primary,stanley-cup,-0.00013515591607602084,0.00013515591607602084
airdrops,nba-champion,-0.0001338570212278021,0.0001338570212278021
epstein,ligue-1,-0.0001334738510275614,0.0001334738510275614
colombia-election,ligue-1,-0.00013011188114386344,0.00013011188114386344
new-mexico-primary,tennis,-0.00013004785486316346,0.00013004785486316346
stanley-cup,tennis,-0.00012859395308513973,0.00012859395308513973
epstein,middle-east,-0.00012857559927089365,0.00012857559927089365
airdrops,la-liga,-0.00012827699623036052,0.00012827699623036052
nba-champion,new-mexico-primary,-0.00012579410349895432,0.00012579410349895432
colombia-election,middle-east,-0.00012533700767262132,0.00012533700767262132
nba-champion,stanley-cup,-0.0001243877575739512,0.0001243877575739512
la-liga,new-mexico-primary,-0.00012055019297699582,0.00012055019297699582
nba-champion,tennis,-0.00011968666643221721,0.00011968666643221721
la-liga,stanley-cup,-0.00011920247263131859,0.00011920247263131859
airdrops,colombia-election,-0.00011841129178096864,0.00011841129178096864
la-liga,tennis,-0.00011469735332464781,0.00011469735332464781
epstein,new-mexico-primary,-0.00011415409155109664,0.00011415409155109664
colombia-election,new-mexico-primary,-0.00011127875218730946,0.00011127875218730946
middle-east,primaries,-0.00011099406047437163,0.00011099406047437163
la-liga,nba-champion,-0.00011094570341324545,0.00011094570341324545
ligue-1,nba,0.00010841343921971647,0.00010841343921971647
colombia-election,tennis,-0.00010587605081303793,0.00010587605081303793
ligue-1,roland-garros,0.00010535517885359326,0.00010535517885359326
epstein,nba-champion,-0.00010505919295420329,0.00010505919295420329
middle-east,nba,0.00010443485978250261,0.00010443485978250261
